antigen_id,danger,safe,class
130,0.01,0.954545455,1
130,0.01,0.954545455,1
130,0.01,0.954545455,1
130,0.01,0.954545455,1
130,0.01,0.954545455,1
130,0.01,0.954545455,1
130,0.01,0.954545455,1
130,0,1,1
130,0,1,1
1296,0,0.995,1
1297,0,0.99,1
130,0,0.99,1
130,0,0.99,1
130,0,0.99,1
130,0,0.99,1
130,0,0.99,1
1296,0,0.985,1
1296,0,0.98,1
1297,0,0.975,1
1297,0,0.975,1
130,0,0.98,1
1115,0,0.975,1
1297,0,0.97,1
1296,0,0.965,1
1115,0,0.96,1
1115,0,0.955,1
1296,0,0.955,1
1297,0,0.955,1
1296,0,0.955,1
1296,0,0.955,1
1296,0,0.95,1
1296,0,0.95,1
1296,0,0.95,1
1296,0,0.95,1
1297,0,0.95,1
1297,0,0.95,1
1297,0,0.95,1
1297,0,0.95,1
1297,0,0.95,1
1297,0,0.95,1
1297,0,0.95,1
1297,0,0.95,1
1297,0,0.95,1
1297,0,0.95,1
1297,0,0.95,1
1296,0,0.95,1
740,0.025,0.936818182,1
298,0.05,0.923636364,1
298,0.075,0.910454545,1
298,0.1,0.897272727,1
740,0.125,0.884090909,1
740,0.15,0.870909091,1
1296,0.15,0.870909091,1
1296,0.15,0.870909091,1
1297,0.15,0.870909091,1
1297,0.15,0.870909091,1
1297,0.125,0.884090909,1
1297,0.1,0.897272727,1
1297,0.075,0.910454545,1
1297,0.05,0.923636364,1
1297,0.025,0.936818182,1
1297,0,0.95,1
1297,0,0.95,1
1350,0,0.955,1
1351,0,0.955,1
1350,0,0.96,1
1350,0,0.965,1
1350,0,0.97,1
1351,0,0.97,1
1351,0,0.97,1
1350,0,0.975,1
1350,0,0.98,1
1350,0,0.985,1
1350,0,0.985,1
1350,0,0.99,1
1350,0,0.99,1
1351,0,0.985,1
1364,0,0.98,1
1365,0,0.966818182,1
1364,0,0.966818182,1
1364,0,0.961818182,1
1351,0,0.956818182,1
1350,0,0.956818182,1
1365,0,0.938636364,1
1365,0,0.920454545,1
1351,0,0.915454545,1
1351,0,0.915454545,1
1351,0,0.915454545,1
1351,0,0.928636364,1
1351,0,0.928636364,1
1351,0,0.928636364,1
1364,0,0.928636364,1
1365,0,0.910454545,1
1351,0,0.923636364,1
1364,0,0.936818182,1
1351,0,0.936818182,1
1365,0,0.923636364,1
1365,0,0.910454545,1
1365,0,0.897272727,1
1351,0,0.897272727,1
1364,0,0.897272727,1
1364,0,0.897272727,1
1364,0,0.910454545,1
1364,0,0.910454545,1
1350,0,0.915454545,1
1351,0,0.913787879,1
1364,0,0.92530303,1
1364,0,0.936818182,1
1364,0,0.948333333,1
1396,0,0.946666667,1
1397,0,0.945,1
1396,0,0.943333333,1
1396,0,0.941666667,1
1397,0,0.94,1
1397,0,0.933333333,1
683,0,0.92,1
683,0,0.906666667,1
683,0,0.893333333,1
1350,0,0.9,1
1397,0,0.9,1
1396,0,0.9,1
684,0,0.886666667,1
1350,0,0.893333333,1
1397,0,0.893333333,1
1396,0,0.893333333,1
684,0,0.893333333,1
684,0,0.893333333,1
1397,0,0.906666667,1
1397,0,0.9,1
1397,0,0.9,1
1397,0,0.9,1
1397,0,0.913333333,1
1397,0,0.906666667,1
1350,0,0.913333333,1
1350,0,0.92,1
1396,0,0.933333333,1
1396,0,0.946666667,1
1396,0,0.946666667,1
1396,0,0.946666667,1
1396,0,0.946666667,1
1396,0,0.946666667,1
1428,0,0.946666667,1
1429,0,0.946666667,1
683,0,0.926666667,1
1429,0,0.92,1
1429,0,0.92,1
683,0,0.906666667,1
1397,0,0.906666667,1
1397,0,0.906666667,1
1396,0,0.906666667,1
1428,0,0.906666667,1
1428,0,0.906666667,1
1396,0,0.906666667,1
683,0,0.906666667,1
684,0,0.893333333,1
1442,0,0.88,1
683,0,0.88,1
1429,0,0.88,1
1428,0,0.88,1
1397,0,0.88,1
684,0,0.866666667,1
684,0,0.853333333,1
1442,0,0.84,1
1442,0,0.84,1
1396,0,0.853333333,1
1429,0,0.866666667,1
683,0,0.866666667,1
683,0,0.853333333,1
1455,0.025,0.835,1
1455,0.05,0.816666667,1
1455,0.075,0.811666667,1
1458,0.1,0.806666667,1
1459,0.1,0.806666667,1
1429,0.1,0.82,1
1429,0.1,0.82,1
1429,0.1,0.82,1
1429,0.1,0.833333333,1
1429,0.1,0.846666667,1
1429,0.075,0.865,1
1458,0.075,0.865,1
1458,0.075,0.865,1
1459,0.05,0.87,1
1459,0.05,0.87,1
1429,0.05,0.87,1
1429,0.05,0.87,1
1428,0.05,0.87,1
1428,0.05,0.87,1
1428,0.05,0.87,1
1428,0.05,0.87,1
1428,0.025,0.888333333,1
1429,0,0.906666667,1
1442,0,0.906666667,1
683,0,0.906666667,1
1480,0,0.888333333,1
684,0,0.875,1
1459,0,0.861666667,1
1458,0.025,0.843333333,1
1455,0.05,0.825,1
1442,0.05,0.811666667,1
1442,0.05,0.798333333,1
1442,0.05,0.785,1
1480,0.05,0.78,1
1480,0.05,0.775,1
1455,0.075,0.775,1
1458,0.1,0.77,1
1442,0.1,0.77,1
1458,0.1,0.77,1
1458,0.1,0.77,1
1455,0.125,0.765,1
1455,0.15,0.76,1
683,0.15,0.76,1
683,0.15,0.765,1
1459,0.15,0.77,1
684,0.125,0.775,1
684,0.1,0.78,1
1459,0.1,0.78,1
1459,0.075,0.785,1
1429,0.05,0.803333333,1
1428,0.025,0.821666667,1
1428,0,0.84,1
1442,0,0.84,1
1429,0,0.853333333,1
1428,0,0.866666667,1
1459,0,0.866666667,1
17,0,0.874166667,1
1051,0,0.881666667,1
1442,0,0.881666667,1
1051,0,0.875833333,1
17,0,0.87,1
17,0,0.864166667,1
1051,0,0.871666667,1
1051,0,0.865833333,1
1442,0,0.8525,1
1442,0,0.8525,1
683,0,0.845,1
683,0,0.8375,1
683,0,0.8375,1
684,0,0.83,1
1459,0,0.8225,1
1526,0,0.828333333,1
1527,0,0.834166667,1
684,0,0.826666667,1
684,0,0.826666667,1
1526,0,0.84,1
1526,0,0.853333333,1
1527,0,0.866666667,1
1527,0,0.88,1
1428,0,0.893333333,1
1442,0,0.893333333,1
1397,0,0.893333333,1
1428,0,0.893333333,1
1397,0,0.906666667,1
1397,0,0.92,1
1429,0,0.92,1
1527,0,0.92,1
1526,0,0.92,1
646,0,0.913333333,1
646,0,0.906666667,1
646,0,0.913333333,1
646,0,0.906666667,1
1526,0,0.906666667,1
1429,0,0.906666667,1
1527,0,0.906666667,1
1526,0,0.906666667,1
1526,0,0.906666667,1
1526,0,0.906666667,1
1526,0,0.913333333,1
1526,0,0.92,1
1526,0,0.926666667,1
1526,0,0.933333333,1
1526,0,0.933333333,1
1527,0,0.933333333,1
1527,0,0.933333333,1
1527,0,0.933333333,1
1527,0,0.933333333,1
1527,0,0.933333333,1
1527,0,0.933333333,1
1527,0,0.933333333,1
1527,0,0.933333333,1
646,0,0.926666667,1
646,0,0.92,1
1429,0,0.92,1
1429,0,0.92,1
646,0,0.913333333,1
1527,0,0.913333333,1
1526,0,0.913333333,1
1527,0,0.913333333,1
1526,0,0.913333333,1
646,0,0.906666667,1
1576,0.025,0.895,1
1577,0.05,0.883333333,1
1576,0.075,0.865,1
1576,0.1,0.846666667,1
1577,0.125,0.835,1
1577,0.15,0.816666667,1
1577,0.175,0.798333333,1
1576,0.2,0.78,1
1584,0.2,0.761666667,1
1527,0.2,0.768333333,1
1526,0.175,0.786666667,1
1577,0.175,0.786666667,1
1584,0.15,0.786666667,1
1584,0.125,0.786666667,1
1576,0.125,0.786666667,1
1577,0.125,0.786666667,1
1577,0.125,0.786666667,1
1576,0.125,0.786666667,1
1576,0.15,0.786666667,1
1527,0.15,0.786666667,1
1527,0.15,0.786666667,1
1527,0.125,0.805,1
1598,0.125,0.816666667,1
1598,0.125,0.828333333,1
1598,0.1,0.84,1
646,0.075,0.851666667,1
1598,0.05,0.863333333,1
646,0.025,0.875,1
1598,0,0.886666667,1
1598,0,0.88,1
1598,0,0.873333333,1
1598,0,0.866666667,1
1598,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
646,0,0.866666667,1
1598,0,0.866666667,1
1598,0,0.866666667,1
1598,0,0.866666667,1
1598,0,0.866666667,1
1598,0,0.866666667,1
1598,0,0.866666667,1
1598,0,0.866666667,1
1680,0,0.866666667,1
717,0,0.88,1
1680,0,0.88,1
1680,0,0.88,1
646,0,0.88,1
1680,0,0.88,1
1680,0,0.88,1
717,0,0.893333333,1
717,0,0.906666667,1
1680,0,0.906666667,1
1680,0,0.906666667,1
1680,0,0.893333333,1
1680,0,0.893333333,1
1680,0,0.893333333,1
1680,0,0.893333333,1
1680,0,0.893333333,1
1680,0,0.893333333,1
646,0,0.88,1
1680,0,0.866666667,1
1680,0,0.866666667,1
1598,0,0.846666667,1
1598,0,0.826666667,1
1598,0,0.806666667,1
1598,0,0.786666667,1
1598,0,0.766666667,1
1598,0,0.746666667,1
1598,0,0.726666667,1
1598,0,0.706666667,1
1598,0,0.686666667,1
1598,0,0.666666667,1
1598,0,0.666666667,1
1598,0,0.666666667,1
1598,0,0.666666667,1
1598,0,0.666666667,1
1598,0,0.666666667,1
1598,0,0.666666667,1
1598,0,0.666666667,1
716,0,0.7,1
1598,0,0.7,1
1598,0,0.7,1
716,0,0.733333333,1
716,0,0.766666667,1
1680,0,0.766666667,1
1680,0,0.766666667,1
1680,0,0.766666667,1
1680,0,0.766666667,1
1680,0,0.766666667,1
1680,0,0.733333333,1
1680,0,0.733333333,1
1680,0,0.733333333,1
1680,0,0.7,1
1680,0,0.666666667,1
1680,0,0.666666667,1
44,0,0.7,1
44,0,0.733333333,1
44,0,0.766666667,1
1736,0,0.8,1
1736,0,0.833333333,1
1736,0,0.866666667,1
1736,0,0.9,1
1736,0,0.933333333,1
1736,0,0.966666667,1
1736,0,1,1
1736,0,1,1
1736,0,1,1
1736,0,1,1
1736,0,1,1
1736,0,1,1
1736,0,1,1
1736,0,1,1
1736,0,1,1
1736,0,1,1
1736,0,1,1
1736,0,1,1
1736,0,1,1
564,0,1,1
564,0,1,1
564,0,1,1
564,0,1,1
1736,0,1,1
796,0,1,1
796,0,1,1
1116,0.05,0.98,1
1116,0.1,0.96,1
1116,0.15,0.94,1
1115,0.2,0.92,1
1115,0.25,0.9,1
1115,0.3,0.88,1
1116,0.35,0.86,1
1116,0.4,0.84,1
1115,0.45,0.82,1
1115,0.5,0.8,1
723,0.45,0.72,1
723,0.4,0.64,1
723,0.35,0.56,1
62,0.3,0.58,1
62,0.25,0.6,1
62,0.2,0.62,1
62,0.15,0.64,1
62,0.1,0.66,1
62,0.05,0.68,1
62,0,0.7,1
62,0,0.8,1
62,0,0.9,1
62,0,1,1
62,0,1,1
62,0,1,1
62,0,1,1
62,0,1,1
62,0,1,1
62,0,1,1
62,0,1,1
62,0,1,1
62,0,1,1
62,0,1,1
62,0,1,1
62,0,1,1
62,0,1,1
62,0,1,1
62,0,1,1
62,0,1,1
62,0,1,1
62,0,1,1
62,0,1,1
62,0,1,1
62,0,1,1
62,0,1,1
62,0,1,1
62,0,1,1
62,0,1,1
62,0,1,1
1598,0,0.98,1
646,0,0.96,1
646,0,0.94,1
646,0,0.92,1
646,0,0.9,1
646,0,0.88,1
646,0,0.86,1
646,0,0.84,1
646,0,0.82,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
646,0,0.8,1
1598,0,0.8,1
646,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.8,1
1598,0,0.82,1
1598,0,0.84,1
1598,0,0.86,1
1598,0,0.88,1
1598,0,0.9,1
1598,0,0.92,1
1598,0,0.94,1
1598,0,0.96,1
1598,0,0.98,1
1598,0,1,1
1598,0,1,1
1598,0,1,1
1598,0,1,1
1598,0,1,1
1598,0,1,1
1598,0,1,1
1598,0,1,1
1598,0,1,1
1598,0,1,1
1598,0,1,1
1598,0,1,1
1598,0,1,1
1598,0,1,1
1598,0,1,1
1598,0,1,1
1598,0,1,1
1598,0,1,1
1598,0,1,1
1598,0,1,1
1598,0,1,1
1598,0,1,1
1598,0,1,1
804,0,0.96,1
804,0,0.92,1
804,0,0.88,1
804,0,0.84,1
804,0,0.8,1
804,0,0.76,1
804,0,0.72,1
804,0,0.68,1
804,0,0.64,1
130,0,0.64,1
1165,0,0.64,1
130,0,0.68,1
130,0,0.72,1
130,0,0.76,1
130,0,0.8,1
796,0,0.8,1
796,0,0.8,1
796,0,0.8,1
796,0,0.8,1
796,0,0.76,1
796,0,0.76,1
796,0,0.72,1
796,0,0.68,1
1165,0,0.64,1
1165,0,0.6,1
1165,0,0.6,1
1165,0,0.6,1
1165,0,0.6,1
1165,0,0.6,1
1165,0,0.6,1
1165,0,0.6,1
390,0,0.64,1
390,0,0.68,1
640,0,0.715833333,1
999,0,0.751666667,1
1958,0,0.7875,1
905,0,0.823333333,1
999,0,0.859166667,1
999,0,0.895,1
1958,0,0.930833333,1
1958,0,0.966666667,1
640,0,0.9625,1
640,0,0.958333333,1
640,0,0.958333333,1
905,0,0.958333333,1
905,0,0.958333333,1
1958,0,0.958333333,1
683,0,0.95625,1
1442,0,0.954166667,1
1459,0,0.952083333,1
684,0,0.95,1
683,0,0.947916667,1
683,0,0.945833333,1
1459,0,0.94375,1
1459,0,0.941666667,1
1459,0,0.939583333,1
1958,0,0.939583333,1
1442,0,0.939583333,1
1442,0,0.939583333,1
684,0,0.939583333,1
684,0,0.939583333,1
1958,0,0.941666667,1
1958,0,0.94375,1
1958,0,0.945833333,1
1958,0,0.947916667,1
1958,0,0.95,1
1989,0,0.95,1
684,0,0.95,1
683,0,0.95,1
1442,0,0.95,1
684,0,0.95,1
684,0,0.947916667,1
1442,0,0.945833333,1
1442,0,0.94375,1
683,0,0.941666667,1
683,0,0.939583333,1
1989,0,0.939583333,1
1989,0,0.941666667,1
1958,0,0.94375,1
1958,0,0.945833333,1
1167,0,0.941666667,1
1167,0,0.9375,1
1168,0.02,0.933333333,1
1168,0.04,0.929166667,1
1164,0.06,0.925,1
1164,0.08,0.920833333,1
1228,0.08,0.925,1
1038,0.08,0.925,1
1038,0.08,0.925,1
998,0.08,0.925,1
998,0.08,0.93125,1
979,0.08,0.9375,1
979,0.06,0.94375,1
910,0.04,0.95,1
910,0.02,0.95625,1
1958,0,0.9625,1
2019,0,0.9625,1
2020,0,0.966666667,1
2021,0,0.970833333,1
2022,0,0.975,1
2023,0,0.979166667,1
2020,0,0.983333333,1
2020,0,0.9875,1
1038,0,0.9875,1
998,0,0.9875,1
998,0,0.9875,1
998,0,0.983333333,1
998,0,0.979166667,1
1038,0,0.975,1
1038,0,0.970833333,1
1038,0,0.966666667,1
1038,0,0.9625,1
1164,0.02,0.952083333,1
1164,0.04,0.945833333,1
1168,0.06,0.939583333,1
1168,0.08,0.933333333,1
2019,0.08,0.9375,1
2019,0.08,0.941666667,1
2023,0.08,0.945833333,1
2023,0.08,0.95,1
2022,0.08,0.954166667,1
2022,0.08,0.958333333,1
2021,0.06,0.96875,1
2021,0.04,0.979166667,1
1167,0.02,0.979166667,1
1958,0,0.985416667,1
1228,0,0.985416667,1
1228,0,0.985416667,1
1167,0,0.975,1
1958,0,0.970833333,1
979,0,0.966666667,1
979,0,0.9625,1
979,0,0.958333333,1
910,0,0.954166667,1
910,0,0.960416667,1
1167,0,0.954166667,1
1167,0,0.94375,1
1459,0,0.9375,1
684,0,0.941666667,1
683,0,0.939583333,1
906,0,0.94375,1
683,0,0.941666667,1
683,0,0.939583333,1
1459,0,0.9375,1
1459,0,0.935416667,1
684,0,0.939583333,1
684,0,0.94375,1
906,0,0.95,1
906,0,0.95625,1
683,0,0.95625,1
683,0,0.95,1
684,0,0.95,1
684,0,0.95,1
1442,0,0.95,1
1442,0,0.95,1
2019,0,0.95625,1
2020,0,0.9625,1
2021,0,0.9625,1
2022,0,0.9625,1
2023,0,0.96875,1
1397,0.05,0.972916667,1
1397,0.1,0.977083333,1
1365,0.15,0.944871795,1
1364,0.2,0.949038462,1
1364,0.25,0.953205128,1
1351,0.3,0.951121795,1
1351,0.35,0.949038462,1
1350,0.35,0.949038462,1
1350,0.35,0.949038462,1
1296,0.35,0.949038462,1
1296,0.3,0.951121795,1
1958,0.25,0.949038462,1
1527,0.2,0.985416667,1
1527,0.15,0.985416667,1
2020,0.1,0.9875,1
2020,0.05,0.989583333,1
1351,0.05,0.989583333,1
1351,0.1,0.9875,1
1350,0.1,0.9875,1
1350,0.1,0.9875,1
1350,0.1,0.9875,1
1350,0.1,0.991666667,1
1442,0.1,0.9875,1
1442,0.1,0.983333333,1
1442,0.1,0.977083333,1
1364,0.15,0.975,1
1364,0.15,0.975,1
2019,0.1,0.977083333,1
2019,0.1,0.977083333,1
2019,0.1,0.977083333,1
1480,0.15,0.938621795,1
1165,0.15,0.928205128,1
1165,0.15,0.924038462,1
1397,0.2,0.928205128,1
1397,0.25,0.932371795,1
1397,0.25,0.932371795,1
1397,0.25,0.932371795,1
2022,0.25,0.932371795,1
2022,0.25,0.932371795,1
1584,0.25,0.916987179,1
1455,0.25,0.916987179,1
1576,0.275,0.912019231,1
1051,0.325,0.91474359,1
1458,0.325,0.878365385,1
1459,0.275,0.874198718,1
2023,0.225,0.876282051,1
1459,0.175,0.872115385,1
2023,0.175,0.872115385,1
999,0.175,0.867948718,1
999,0.175,0.879166667,1
1989,0.125,0.913461538,1
1428,0.15,0.926762821,1
1428,0.15,0.932371795,1
906,0.1,0.970833333,1
906,0.1,0.977083333,1
905,0.1,0.972916667,1
905,0.1,0.975,1
2021,0.1,0.975,1
1051,0.15,0.971474359,1
1051,0.2,0.967948718,1
1480,0.25,0.933653846,1
1480,0.25,0.897275641,1
1458,0.25,0.860897436,1
1458,0.3,0.822435897,1
1455,0.35,0.783974359,1
1455,0.4,0.749679487,1
1584,0.4,0.738461538,1
1526,0.4,0.736378205,1
1526,0.35,0.741987179,1
1527,0.3,0.747596154,1
1584,0.25,0.770673077,1
1584,0.2,0.79375,1
1527,0.15,0.830128205,1
1527,0.1,0.86650641,1
1527,0.05,0.902884615,1
1527,0,0.939262821,1
796,0,0.944230769,1
796,0,0.935897436,1
1576,0.025,0.922596154,1
1576,0.05,0.909294872,1
797,0.07,0.914262821,1
797,0.09,0.919230769,1
1577,0.115,0.905929487,1
716,0.165,0.900320513,1
717,0.215,0.894711538,1
1429,0.265,0.894711538,1
1429,0.315,0.903044872,1
1365,0.365,0.875,1
1365,0.39,0.851923077,1
1296,0.365,0.867307692,1
1396,0.395,0.875641026,1
1396,0.425,0.883974359,1
1296,0.4,0.899358974,1
740,0.4,0.868589744,1
646,0.4,0.874198718,1
646,0.4,0.874198718,1
640,0.35,0.872115385,1
640,0.3,0.906410256,1
1577,0.275,0.929487179,1
1577,0.3,0.914102564,1
616,0.275,0.912019231,1
616,0.25,0.909935897,1
716,0.3,0.90224359,1
716,0.3,0.933012821,1
717,0.3,0.927403846,1
717,0.3,0.921794872,1
999,0.3,0.921794872,1
999,0.3,0.921794872,1
999,0.275,0.933012821,1
999,0.25,0.944230769,1
999,0.225,0.944230769,1
740,0.25,0.909935897,1
740,0.25,0.879166667,1
646,0.25,0.884775641,1
646,0.25,0.890384615,1
646,0.25,0.89599359,1
646,0.3,0.898076923,1
1165,0.3,0.891826923,1
1165,0.3,0.885576923,1
1165,0.3,0.879326923,1
1165,0.3,0.873076923,1
1165,0.25,0.901121795,1
1165,0.2,0.929166667,1
1526,0.15,0.929166667,1
1526,0.1,0.929166667,1
1526,0.05,0.929166667,1
1526,0,0.929166667,1
1428,0.05,0.9375,1
1428,0.1,0.945833333,1
1989,0.1,0.952083333,1
1396,0.15,0.960416667,1
1396,0.2,0.96875,1
1396,0.25,0.977083333,1
1396,0.3,0.977083333,1
797,0.32,0.96875,1
797,0.34,0.960416667,1
640,0.34,0.958333333,1
640,0.29,0.95625,1
796,0.24,0.947916667,1
1429,0.29,0.95,1
1429,0.29,0.95,1
796,0.24,0.941666667,1
796,0.19,0.933333333,1
616,0.165,0.93125,1
616,0.17,0.9375,1
616,0.175,0.94375,1
616,0.2,0.94375,1
616,0.225,0.94375,1
616,0.25,0.95,1
599,0.225,0.947916667,1
599,0.2,0.945833333,1
584,0.2,0.952083333,1
584,0.2,0.958333333,1
1736,0.175,0.960416667,1
1736,0.15,0.9625,1
1736,0.125,0.964583333,1
529,0.1,0.96875,1
529,0.075,0.972916667,1
1736,0.05,0.975,1
1736,0.025,0.977083333,1
132,0,0.979166667,1
529,0,0.983333333,1
529,0,0.9875,1
132,0,0.9875,1
390,0,0.989583333,1
390,0,0.991666667,1
132,0,0.989583333,1
132,0,0.9875,1
132,0,0.9875,1
132,0,0.9875,1
132,0,0.9875,1
132,0,0.985416667,1
390,0,0.985416667,1
390,0,0.9875,1
390,0,0.9875,1
390,0,0.9875,1
130,0,0.989583333,1
130,0,0.991666667,1
298,0.05,0.955288462,1
584,0.05,0.953205128,1
599,0.075,0.951121795,1
584,0.075,0.949038462,1
584,0.075,0.944871795,1
599,0.1,0.940705128,1
599,0.125,0.936538462,1
599,0.15,0.932371795,1
599,0.175,0.928205128,1
599,0.2,0.924038462,1
62,0.15,0.9625,1
62,0.15,0.966666667,1
298,0.175,0.932371795,1
298,0.225,0.898076923,1
135,0.225,0.90224359,1
135,0.2,0.906410256,1
1598,0.225,0.90849359,1
1598,0.25,0.910576923,1
40,0.275,0.912660256,1
1598,0.3,0.91474359,1
1598,0.35,0.912660256,1
1598,0.4,0.910576923,1
40,0.4,0.946955128,1
130,0.35,0.985416667,1
130,0.35,0.985416667,1
17,0.4,0.977724359,1
7,0.4,0.977724359,1
7,0.4,0.977724359,1
1598,0.4,0.977724359,1
17,0.4,0.972115385,1
17,0.4,0.96650641,1
62,0.35,0.968589744,1
62,0.3,0.970673077,1
135,0.3,0.970673077,1
135,0.3,0.970673077,1
135,0.25,0.978365385,1
905,0.2,0.976282051,1
905,0.15,0.974198718,1
1527,0.1,0.974198718,1
1527,0.05,0.979807692,1
40,0.05,0.985416667,1
40,0.1,0.983333333,1
40,0.15,0.98125,1
40,0.2,0.979166667,1
999,0.2,0.975,1
999,0.2,0.970833333,1
7,0.25,0.972916667,1
7,0.3,0.975,1
7,0.35,0.975,1
7,0.4,0.975,1
616,0.375,0.972916667,1
616,0.35,0.970833333,1
599,0.325,0.96875,1
599,0.3,0.966666667,1
2315,0.4,0.870833333,2
2316,0.5,0.775,2
2317,0.55,0.677083333,2
2318,0.6,0.579166667,2
2319,0.65,0.48125,2
2320,0.7,0.383333333,2
2321,0.775,0.2875,2
2322,0.85,0.191666667,2
2323,0.925,0.095833333,2
2324,1,0,2
2325,1,0,2
2326,1,0,2
2327,1,0,2
2328,1,0,2
2329,1,0,2
2330,1,0,2
2331,1,0,2
2332,1,0,2
2333,1,0,2
2334,1,0,2
2335,1,0,2
2336,1,0,2
2337,1,0,2
2338,1,0,2
2339,1,0,2
2340,1,0,2
2341,1,0,2
2342,1,0,2
2343,1,0,2
2344,1,0,2
2345,1,0,2
2346,1,0,2
2347,1,0,2
2348,1,0,2
2349,1,0,2
2350,1,0,2
2351,1,0,2
2352,1,0,2
2353,1,0,2
2354,1,0,2
2355,1,0,2
2356,1,0,2
2357,1,0,2
2358,1,0,2
2359,1,0,2
2360,1,0,2
2361,1,0,2
2362,1,0,2
2363,1,0,2
2364,1,0,2
2365,1,0,2
2366,1,0,2
2367,1,0,2
2368,1,0,2
2369,1,0,2
2370,1,0,2
2371,1,0,2
2372,1,0,2
2373,1,0,2
2374,1,0,2
2375,1,0,2
2376,1,0,2
2377,1,0,2
2378,1,0,2
2379,1,0,2
2380,1,0,2
2381,1,0,2
2382,1,0,2
2383,1,0,2
2384,1,0,2
2385,1,0,2
2386,1,0,2
2387,1,0,2
2388,1,0,2
2389,1,0,2
2390,1,0,2
2391,1,0,2
2392,1,0,2
2393,1,0,2
2394,1,0,2
2395,1,0,2
2396,1,0,2
2397,1,0,2
2398,1,0,2
2399,1,0,2
2400,1,0,2
2401,1,0,2
2402,1,0,2
2403,1,0,2
2404,1,0,2
2405,1,0,2
2406,1,0,2
2407,1,0,2
2408,1,0,2
2409,1,0,2
2410,1,0,2
2411,1,0,2
2412,1,0,2
2413,1,0,2
2414,1,0,2
2415,1,0,2
2416,1,0,2
2417,1,0,2
2418,1,0,2
2419,1,0,2
2420,1,0,2
2421,1,0,2
2422,1,0,2
2423,1,0,2
2424,1,0,2
2425,1,0,2
2426,1,0,2
2427,1,0,2
2428,1,0,2
2429,1,0,2
2430,1,0,2
2431,1,0,2
2432,1,0,2
2433,1,0,2
2434,1,0,2
2435,1,0,2
2436,1,0,2
2437,1,0,2
2438,1,0,2
2439,1,0,2
2440,1,0,2
2441,1,0,2
2442,1,0,2
2443,1,0,2
2444,1,0,2
2445,1,0,2
2446,1,0,2
2447,1,0,2
2448,1,0,2
2449,1,0,2
2450,1,0,2
2451,1,0,2
2452,1,0,2
2453,1,0,2
2454,1,0,2
2455,1,0,2
2456,1,0,2
2457,1,0,2
2458,1,0,2
